id,line_no,counter,type,family,transcription,arithmetic,verdict,note,text
b391ffe1,45,15,pin,eliml,1,1,1,,"s15: free digits for H: {0,8,9}: H = 0 fails (EQ3: a = 12, b = 26, a+b = 38, result digit 2 would be 8 but H = 0); H = 9 fails (EQ3: a = 12, b = 26, a+b = 38, result digit 2 would be 8 but H = 9) -> H = 8."
b391ffe1,46,16,try-counter,,1,,,,s16:
b391ffe1,46,16,pin,eliml,1,1,1,,"s16: free digits for I: {0,9}: I = 9 fails (EQ4: a = 22, b = 71, a*b = 1562, result digit 1 would be 1 but I = 9) -> I = 0."
b391ffe1,47,17,try-counter,,1,,,,s17:
b391ffe1,47,17,pin,taken,1,,1,,s17: every digit but 9 is taken (I=0 D=1 F=2 E=3 G=4 B=5 C=6 A=7 H=8) -> J = 9.
b391ffe1,48,,Resolved,,1,,1,,Resolved: standard order; x = a+b; G=4 A=7 H=8 C=6.
b391ffe1,49,,query-compute,operands,1,,1,,"Query operands: @/ -> 47, [` -> 86."
b391ffe1,50,,query-compute,compute,1,1,,,Compute: 47 a+b 86 = 133.
b391ffe1,51,,encode,,1,,1,,Encode digit by digit: 1=> 3=! 3=! -> >!!.
b391ffe1,52,,boxed,,1,,,,\boxed{>!!}
b391ffe1,54,,boxed,,1,,,,\boxed{>!!}
b9f1d959,5,,table-scan,,1,,1,,EQ1 :>+(( chars: 1=: 2=> 3=+ 4=( 5=( -> op + ; digits : > ( ( ; RHS [&[ -> digits [ & [
b9f1d959,6,,table-scan,,1,,1,,EQ2 {{-(: chars: 1={ 2={ 3=- 4=( 5=: -> op - ; digits { { ( : ; RHS `\ -> digits ` \
b9f1d959,7,,table-scan,,1,,1,,"EQ3 >[-:( chars: 1=> 2=[ 3=- 4=: 5=( -> op - ; digits > [ : ( ; RHS -\> -> leading - is the op glyph (sign), digits \ >"
b9f1d959,8,,table-scan,,1,,1,,"EQ4 [\+{[ chars: 1=[ 2=\ 3=+ 4={ 5=[ -> op + ; digits [ \ { [ ; RHS ""` -> digits "" `"
b9f1d959,9,,table-scan,,1,,1,,"EQ5 &`+""[ chars: 1=& 2=` 3=+ 4="" 5=[ -> op + ; digits & ` "" [ ; RHS ""> -> digits "" >"
b9f1d959,10,,table-scan,query,1,,1,,"Query $\+""[ chars: 1=$ 2=\ 3=+ 4="" 5=[ -> op + ; digits $ \ "" ["
b9f1d959,12,,union,digit-map,1,,1,,: -> A
b9f1d959,13,,union,digit-map,1,,1,,> -> B
b9f1d959,14,,union,digit-map,1,,1,,( -> C
b9f1d959,15,,union,digit-map,1,,1,,[ -> D
b9f1d959,16,,union,digit-map,1,,1,,& -> E
b9f1d959,17,,union,digit-map,1,,1,,{ -> F
b9f1d959,18,,union,digit-map,1,,1,,` -> G
b9f1d959,19,,union,digit-map,1,,1,,\ -> H
b9f1d959,20,,union,digit-map,1,,1,,""" -> I"
b9f1d959,21,,union,digit-map,1,,1,,$ -> J
b9f1d959,23,,union,op-map,1,,1,,+ -> x
b9f1d959,24,,union,op-map,1,,1,,- -> y
b9f1d959,25,,union,disjoint,1,,1,,"Op glyphs: + - (the literal arithmetic signs) ; digit-position glyphs: : > ( [ & { ` \ "" $ ; intersection: none -> disjoint. ok"
b9f1d959,27,,routing,query-letters,1,,1,,"Query: $\+""[ -> JH x ID"
b9f1d959,29,,routing,header,,,,,Routing check on the query operator x: is each x example RHS just the operand symbols written next to each other?
b9f1d959,30,,routing,example,1,1,1,,"EQ1 RHS [&[ has 3 symbols, the operands have 4 -> not a juxtaposition."
b9f1d959,31,,routing,conclusion,,,,,No single juxtaposition order survives -> x is a value rule.
b9f1d959,33,1,try-counter,,1,,,,s1:
b9f1d959,33,1,policy,literal,1,,,,"s1: the operator glyphs are the literal + - * signs -> each follows its own family: '+' add-family, '*' times-family, '-' minus-family."
b9f1d959,34,2,try-counter,,1,,,,s2:
b9f1d959,34,2,policy,lead0,,,,,s2: no number starts with 0 -> a symbol in a leading position is not 0.
b9f1d959,35,3,try-counter,,1,,,,s3:
b9f1d959,35,3,kill,sign,,,,,"s3: y != |a-b|, a mod b, b mod a: EQ3 result carries the sign glyph but |a-b|, a mod b, b mod a never go negative -> drop."
b9f1d959,36,4,try-counter,,1,,,,s4:
b9f1d959,36,4,kill,sign,1,,1,,s4: y != -|a-b|: EQ2 result has no sign glyph but -|a-b| always writes one -> drop.
b9f1d959,37,5,try-counter,,1,,,,s5:
b9f1d959,37,5,bail,stall-mode,,,1,,s5: forced deduction stalls: both digit orders are still possible (mode undecided).
b9f1d959,38,6,try-counter,,1,,,,s6:
b9f1d959,38,6,bail,nosplit,,,,,s6: no single case split settles it: every binary choice leaves the answer undecided.
b9f1d959,39,7,try-counter,,1,,,,s7:
b9f1d959,39,7,bail,guess-order,,,1,,s7: best guess at the order level: standard order is the more common convention -> assume standard order (guess).
b9f1d959,40,8,try-counter,,1,,,,s8:
b9f1d959,40,8,bail,stall-op,,,1,,s8: forced deduction stalls: query-op-ambiguous.
b9f1d959,41,9,try-counter,,1,,,,s9:
b9f1d959,41,9,bail,guess-rule,1,,1,,s9: best guess at the rule level: a+b is the most common rule still possible -> assume x = a+b (guess).
b9f1d959,42,10,try-counter,,1,,,,s10:
b9f1d959,42,10,bail,stall-digit,,,1,,s10: forced deduction stalls: query-digit-unpinned.
b9f1d959,43,11,try-counter,,1,,,,s11:
b9f1d959,43,11,bail,guess-digit,1,,1,,s11: best guess at the digit level: take the smallest candidate of the most constrained query symbol -> assume D = 1 (guess).
b9f1d959,44,12,try-counter,,1,,,,s12:
b9f1d959,44,12,bail,stall-digit,,,1,,s12: forced deduction stalls: query-digit-unpinned.
b9f1d959,45,13,try-counter,,1,,,,s13:
b9f1d959,45,13,bail,guess-digit,1,,1,,s13: best guess at the digit level: take the smallest candidate of the most constrained query symbol -> assume I = 2 (guess).
b9f1d959,46,14,try-counter,,1,,,,s14:
b9f1d959,46,14,bail,stall-digit,,,1,,s14: forced deduction stalls: query-digit-unpinned.
b9f1d959,47,15,try-counter,,1,,,,s15:
b9f1d959,47,15,bail,guess-digit,1,,1,,s15: best guess at the digit level: take the smallest candidate of the most constrained query symbol -> assume H = 3 (guess).
b9f1d959,48,16,try-counter,,1,,,,s16:
b9f1d959,48,16,malformed,kill,,,,,"s16: x != a+b: EQ4 ones: a ends 3, b ends 1, result ends G in {4,5,6,7,8,9}; 3+1 ends 4 -> only 4 fits, so G = 4; 4+1 ends 5 -> contradiction. -> the H = 3 guess dies; exclude it."
b9f1d959,49,17,try-counter,,1,,,,s17:
b9f1d959,49,17,bail,assemble,1,,0,"H = 5: 5 not in live candidates [3] (taken or excluded) | J = 0: 0 not in live candidates [3, 6, 7, 8, 9] (taken or excluded)",s17: refinement exhausted -> assemble the most constrained reading: x = a+b (highest prior remaining); D = 1 (smallest remaining candidate); G = 4 (smallest remaining candidate); H = 5 (smallest remaining candidate); I = 2 (smallest remaining candidate); J = 0 (smallest remaining candidate) (guess).
b9f1d959,50,,bail,best-guess-summary,1,,1,,Best guess: standard order; x = a+b; J=0 H=5 I=2 D=1.
b9f1d959,51,,query-compute,operands,1,,1,,"Query operands: $\ -> 05, ""[ -> 21."
b9f1d959,52,,query-compute,compute,1,1,,,Compute: 05 a+b 21 = 26.
b9f1d959,53,,encode,,0,,1,"digit 6 encodes as None per pins, line wrote '{'","Encode digit by digit: 2="" 6={ -> ""{."
b9f1d959,54,,boxed,,1,,,,"\boxed{""{}"
b9f1d959,56,,boxed,,1,,,,"\boxed{""{}"
ba7d54c4,5,,table-scan,,1,,1,,EQ1 ||]'< chars: 1=| 2=| 3=] 4=' 5=< -> op ] ; digits | | ' < ; RHS )` -> digits ) `
ba7d54c4,6,,table-scan,,1,,1,,EQ2 |`&`@ chars: 1=| 2=` 3=& 4=` 5=@ -> op & ; digits | ` ` @ ; RHS `''< -> digits ` ' ' <
ba7d54c4,7,,table-scan,,1,,1,,EQ3 @`&@) chars: 1=@ 2=` 3=& 4=@ 5=) -> op & ; digits @ ` @ ) ; RHS ''@> -> digits ' ' @ >
ba7d54c4,8,,table-scan,query,1,,1,,"Query )""&)< chars: 1=) 2="" 3=& 4=) 5=< -> op & ; digits ) "" ) <"
ba7d54c4,10,,union,digit-map,1,,1,,| -> A
ba7d54c4,11,,union,digit-map,1,,1,,' -> B
ba7d54c4,12,,union,digit-map,1,,1,,< -> C
ba7d54c4,13,,union,digit-map,1,,1,,) -> D
ba7d54c4,14,,union,digit-map,1,,1,,` -> E
ba7d54c4,15,,union,digit-map,1,,1,,@ -> F
ba7d54c4,16,,union,digit-map,1,,1,,> -> G
ba7d54c4,17,,union,digit-map,1,,1,,""" -> H"
ba7d54c4,19,,union,op-map,1,,1,,] -> x
ba7d54c4,20,,union,op-map,1,,1,,& -> y
ba7d54c4,21,,union,disjoint,1,,1,,"Op glyphs: ] & ; digit-position glyphs: | ' < ) ` @ > "" ; intersection: none -> disjoint. ok"
ba7d54c4,23,,routing,query-letters,1,,1,,"Query: )""&)< -> DH y DC"
ba7d54c4,25,,routing,header,,,,,Routing check on the query operator y: is each y example RHS just the operand symbols written next to each other?
ba7d54c4,26,,routing,example,1,,1,,EQ2 RHS `''< vs |``@ (in order) / `@|` (swapped) -> neither.
ba7d54c4,27,,routing,conclusion,,,,,No single juxtaposition order survives -> y is a value rule.
ba7d54c4,29,1,try-counter,,1,,,,s1:
ba7d54c4,29,1,policy,arbitrary,1,,,,s1: the operator glyphs are arbitrary symbols -> use the observed rule set for each.
ba7d54c4,30,2,try-counter,,1,,,,s2:
ba7d54c4,30,2,policy,lead0,,,,,s2: no number starts with 0 -> a symbol in a leading position is not 0.
ba7d54c4,31,3,try-counter,,1,,,,s3:
ba7d54c4,31,3,kill,range,1,1,1,,"s3: y != |a-b|, a+b, a+b-1, a+b+1, a mod b, b mod a, b-a, a-b: EQ2 result has 4 digit(s) (value 1000..9999) but with a in 10..99, b in 10..99: |a-b| <= 89, a+b <= 198, a+b-1 <= 197, a+b+1 <= 199, a mod b <= 98, b mod a <= 98, b-a <= 89, a-b <= 89 -> drop."
ba7d54c4,32,4,try-counter,,1,,,,s4:
ba7d54c4,32,4,kill,sign,1,,1,,s4: y != -|a-b|: EQ2 result has no sign glyph but -|a-b| always writes one -> drop.
ba7d54c4,33,5,try-counter,,1,,,,s5:
ba7d54c4,33,5,kill,range,1,1,0,|a-b| <= 89 does not miss 10..99 | a+b <= 198 does not miss 10..99 | a+b-1 <= 197 does not miss 10..99 | a+b+1 <= 199 does not miss 10..99,"s5: x != |a-b|, a+b, a+b-1, a+b+1, a mod b, b mod a, b-a, a-b: EQ1 result has 2 digit(s) (value 10..99) but with a in 10..99, b in 10..99: |a-b| <= 89, a+b <= 198, a+b-1 <= 197, a+b+1 <= 199, a mod b <= 98, b mod a <= 98, b-a <= 89, a-b <= 89 -> drop."
ba7d54c4,34,6,try-counter,,1,,,,s6:
ba7d54c4,34,6,kill,sign,1,,1,,s6: x != -|a-b|: EQ1 result has no sign glyph but -|a-b| always writes one -> drop.
ba7d54c4,35,7,try-counter,,1,,,,s7:
ba7d54c4,35,7,bail,stall-mode,,,1,,s7: forced deduction stalls: both digit orders are still possible (mode undecided).
ba7d54c4,36,8,try-counter,,1,,,,s8:
ba7d54c4,36,8,bail,nosplit,,,,,s8: no single case split settles it: every binary choice leaves the answer undecided.
ba7d54c4,37,9,try-counter,,1,,,,s9:
ba7d54c4,37,9,bail,guess-order,,,1,,s9: best guess at the order level: standard order is the more common convention -> assume standard order (guess).
ba7d54c4,38,10,try-counter,,1,,,,s10:
ba7d54c4,38,10,bail,stall-op,,,1,,s10: forced deduction stalls: query-op-ambiguous.
ba7d54c4,39,11,try-counter,,1,,,,s11:
ba7d54c4,39,11,bail,guess-rule,1,,1,,s11: best guess at the rule level: a*b is the most common rule still possible -> assume y = a*b (guess).
ba7d54c4,40,12,try-counter,,1,,,,s12:
ba7d54c4,40,12,bail,stall-digit,,,1,,s12: forced deduction stalls: query-digit-unpinned.
ba7d54c4,41,13,try-counter,,1,,,,s13:
ba7d54c4,41,13,bail,guess-digit,1,,1,,s13: best guess at the digit level: take the smallest candidate of the most constrained query symbol -> assume D = 1 (guess).
ba7d54c4,42,14,try-counter,,1,,,,s14:
ba7d54c4,42,14,bail,stall-digit,,,1,,s14: forced deduction stalls: query-digit-unpinned.
ba7d54c4,43,15,try-counter,,1,,,,s15:
ba7d54c4,43,15,bail,guess-digit,1,,1,,s15: best guess at the digit level: take the smallest candidate of the most constrained query symbol -> assume C = 2 (guess).
ba7d54c4,44,16,try-counter,,1,,,,s16:
ba7d54c4,44,16,kill,onesenum,1,1,0,6 stated pair(s) actually match the target,"s16: y != a*b: EQ3 ones: a ends E in {4,5,6,7,8,9}, b ends 1, result ends G in {0,3,4,5,6,7,8,9}; 4*1 ends 4; 5*1 ends 5; 6*1 ends 6; 7*1 ends 7; 8*1 ends 8; 9*1 ends 9 -> none matches -> drop."
ba7d54c4,45,17,try-counter,,1,,,,s17:
ba7d54c4,45,17,bail,guess-die,1,,0,"live rules remain for y: ['a*b+1', 'a*b-1']",s17: contradiction: every rule for y is eliminated. -> the C = 2 guess dies; exclude it.
ba7d54c4,46,18,try-counter,,1,,,,s18:
ba7d54c4,46,18,bail,stall-digit,,,1,,s18: forced deduction stalls: query-digit-unpinned.
ba7d54c4,47,19,try-counter,,1,,,,s19:
ba7d54c4,47,19,bail,guess-digit,1,,1,,s19: best guess at the digit level: take the smallest candidate of the most constrained query symbol -> assume C = 3 (guess).
ba7d54c4,48,20,try-counter,,1,,,,s20:
ba7d54c4,48,20,kill,onesenum,1,1,0,6 stated pair(s) actually match the target,"s20: y != a*b: EQ3 ones: a ends E in {4,5,6,7,8,9}, b ends 1, result ends G in {0,2,4,5,6,7,8,9}; 4*1 ends 4; 5*1 ends 5; 6*1 ends 6; 7*1 ends 7; 8*1 ends 8; 9*1 ends 9 -> none matches -> drop."
ba7d54c4,49,21,try-counter,,1,,,,s21:
ba7d54c4,49,21,bail,guess-die,1,,0,"live rules remain for y: ['a*b+1', 'a*b-1']",s21: contradiction: every rule for y is eliminated. -> the C = 3 guess dies; exclude it.
ba7d54c4,50,22,try-counter,,1,,,,s22:
ba7d54c4,50,22,bail,assemble,1,,1,,s22: refinement exhausted -> assemble the most constrained reading: y = a*b (highest prior remaining); C = 4 (smallest remaining candidate); D = 1 (smallest remaining candidate); E = 5 (smallest remaining candidate); H = 0 (smallest remaining candidate) (guess).
ba7d54c4,51,,bail,best-guess-summary,1,,1,,Best guess: standard order; y = a*b; D=1 H=0 C=4.
ba7d54c4,52,,query-compute,operands,1,,1,,"Query operands: )"" -> 10, )< -> 14."
ba7d54c4,53,,query-compute,compute,1,1,,,Compute: 10 a*b 14 = 140.
ba7d54c4,54,,encode,,1,,1,,"Encode digit by digit: 1=) 4=< 0="" -> )<""."
ba7d54c4,55,,boxed,,1,,,,"\boxed{)<""}"
ba7d54c4,57,,boxed,,1,,,,"\boxed{)<""}"
bb9dd0ad,5,,table-scan,,1,,1,,"EQ1 %?*%/ chars: 1=% 2=? 3=* 4=% 5=/ -> op * ; digits % ? % / ; RHS *> -> leading * is the op glyph (sign), digits >"
bb9dd0ad,6,,table-scan,,1,,1,,"EQ2 >%*`] chars: 1=> 2=% 3=* 4=` 5=] -> op * ; digits > % ` ] ; RHS *`% -> leading * is the op glyph (sign), digits ` %"
bb9dd0ad,7,,table-scan,,1,,1,,"EQ3 \?#""} chars: 1=\ 2=? 3=# 4="" 5=} -> op # ; digits \ ? "" } ; RHS ""]\` -> digits "" ] \ `"
bb9dd0ad,8,,table-scan,,1,,1,,EQ4 \%$?] chars: 1=\ 2=% 3=$ 4=? 5=] -> op $ ; digits \ % ? ] ; RHS `>% -> digits ` > %
bb9dd0ad,9,,table-scan,,1,,1,,"EQ5 //*""} chars: 1=/ 2=/ 3=* 4="" 5=} -> op * ; digits / / "" } ; RHS *?> -> leading * is the op glyph (sign), digits ? >"
bb9dd0ad,10,,table-scan,query,1,,1,,"Query ""}#^/ chars: 1="" 2=} 3=# 4=^ 5=/ -> op # ; digits "" } ^ /"
bb9dd0ad,12,,union,digit-map,1,,1,,% -> A
bb9dd0ad,13,,union,digit-map,1,,1,,? -> B
bb9dd0ad,14,,union,digit-map,1,,1,,/ -> C
bb9dd0ad,15,,union,digit-map,1,,1,,> -> D
bb9dd0ad,16,,union,digit-map,1,,1,,` -> E
bb9dd0ad,17,,union,digit-map,1,,1,,] -> F
bb9dd0ad,18,,union,digit-map,1,,1,,\ -> G
bb9dd0ad,19,,union,digit-map,1,,1,,""" -> H"
bb9dd0ad,20,,union,digit-map,1,,1,,} -> I
bb9dd0ad,21,,union,digit-map,1,,1,,^ -> J
bb9dd0ad,23,,union,op-map,1,,1,,* -> x
bb9dd0ad,24,,union,op-map,1,,1,,# -> y
bb9dd0ad,25,,union,op-map,1,,1,,$ -> z
bb9dd0ad,26,,union,disjoint,1,,1,,"Op glyphs: * # $ ; digit-position glyphs: % ? / > ` ] \ "" } ^ ; intersection: none -> disjoint. ok"
bb9dd0ad,28,,routing,query-letters,1,,1,,"Query: ""}#^/ -> HI y JC"
bb9dd0ad,30,,routing,header,,,,,Routing check on the query operator y: is each y example RHS just the operand symbols written next to each other?
bb9dd0ad,31,,routing,example,1,,1,,"EQ3 RHS ""]\` vs \?""} (in order) / ""}\? (swapped) -> neither."
bb9dd0ad,32,,routing,conclusion,,,,,No single juxtaposition order survives -> y is a value rule.
bb9dd0ad,34,1,try-counter,,1,,,,s1:
bb9dd0ad,34,1,policy,arbitrary,1,,,,s1: the operator glyphs are arbitrary symbols -> use the observed rule set for each.
bb9dd0ad,35,2,try-counter,,1,,,,s2:
bb9dd0ad,35,2,policy,lead0,,,,,s2: no number starts with 0 -> a symbol in a leading position is not 0.
bb9dd0ad,36,3,try-counter,,1,,,,s3:
bb9dd0ad,36,3,kill,sign,,,,,"s3: x != |a-b|, a+b, a+b-1, a+b+1, a mod b, a*b, a*b-1, a*b+1, b mod a: EQ1 result carries the sign glyph but |a-b|, a+b, a+b-1, a+b+1, a mod b, a*b, a*b-1, a*b+1, b mod a never go negative -> drop."
bb9dd0ad,37,4,try-counter,,1,,,,s4:
bb9dd0ad,37,4,kill,sign,0,,1,EQ2 result DOES carry a sign glyph,s4: x != -|a-b|: EQ2 result has no sign glyph but -|a-b| always writes one -> drop.
bb9dd0ad,38,5,try-counter,,1,,,,s5:
bb9dd0ad,38,5,kill,range,1,1,0,a+b <= 198 does not miss 100..999 | a+b-1 <= 197 does not miss 100..999 | a+b+1 <= 199 does not miss 100..999,"s5: z != |a-b|, a+b, a+b-1, a+b+1, a mod b, b mod a, b-a, a-b: EQ4 result has 3 digit(s) (value 100..999) but with a in 10..99, b in 10..99: |a-b| <= 89, a+b <= 198, a+b-1 <= 197, a+b+1 <= 199, a mod b <= 98, b mod a <= 98, b-a <= 89, a-b <= 89 -> drop."
bb9dd0ad,39,6,try-counter,,1,,,,s6:
bb9dd0ad,39,6,kill,sign,1,,1,,s6: z != -|a-b|: EQ4 result has no sign glyph but -|a-b| always writes one -> drop.
bb9dd0ad,40,7,try-counter,,1,,,,s7:
bb9dd0ad,40,7,kill,range,1,1,1,,"s7: y != |a-b|, a mod b, b mod a, b-a, a-b: EQ3 result has 4 digit(s) (value 1000..9999) but with a in 10..99, b in 10..99: |a-b| <= 89, a mod b <= 98, b mod a <= 98, b-a <= 89, a-b <= 89 -> drop."
bb9dd0ad,41,8,try-counter,,1,,,,s8:
bb9dd0ad,41,8,kill,sign,1,,1,,s8: y != -|a-b|: EQ3 result has no sign glyph but -|a-b| always writes one -> drop.
bb9dd0ad,42,9,try-counter,,1,,,,s9:
bb9dd0ad,42,9,bail,stall-mode,,,1,,s9: forced deduction stalls: both digit orders are still possible (mode undecided).
bb9dd0ad,43,10,try-counter,,1,,,,s10:
bb9dd0ad,43,10,bail,nosplit,,,,,s10: no single case split settles it: every binary choice leaves the answer undecided.
bb9dd0ad,44,11,try-counter,,1,,,,s11:
bb9dd0ad,44,11,bail,guess-order,,,1,,s11: best guess at the order level: standard order is the more common convention -> assume standard order (guess).
bb9dd0ad,45,12,try-counter,,1,,,,s12:
bb9dd0ad,45,12,bail,stall-op,,,1,,s12: forced deduction stalls: query-op-ambiguous.
bb9dd0ad,46,13,try-counter,,1,,,,s13:
bb9dd0ad,46,13,bail,guess-rule,1,,0,"highest-prior remaining is a*b, not a+b",s13: best guess at the rule level: a+b is the most common rule still possible -> assume y = a+b (guess).
bb9dd0ad,47,14,try-counter,,1,,,,s14:
bb9dd0ad,47,14,kill,norepl,1,,,,s14: rules are drawn without replacement -> z is not a+b.
bb9dd0ad,48,15,try-counter,,1,,,,s15:
bb9dd0ad,48,15,bail,stall-digit,,,1,,s15: forced deduction stalls: query-digit-unpinned.
bb9dd0ad,49,16,try-counter,,1,,,,s16:
bb9dd0ad,49,16,bail,guess-digit,1,,1,,s16: best guess at the digit level: take the smallest candidate of the most constrained query symbol -> assume H = 1 (guess).
bb9dd0ad,50,17,try-counter,,1,,,,s17:
bb9dd0ad,50,17,bail,stall-digit,,,1,,s17: forced deduction stalls: query-digit-unpinned.
bb9dd0ad,51,18,try-counter,,1,,,,s18:
bb9dd0ad,51,18,bail,guess-digit,1,,1,,s18: best guess at the digit level: take the smallest candidate of the most constrained query symbol -> assume I = 2 (guess).
bb9dd0ad,52,19,try-counter,,1,,,,s19:
bb9dd0ad,52,19,kill,onesenum,1,1,0,9 stated pair(s) actually match the target,"s19: x != b-a: EQ1 ones: a ends B in {3,4}, b ends C in {4,5,6,7,8}, result ends D in {3,4,5,6,7,8,9}; 3-4 ends 9; 3-5 ends 8; 3-6 ends 7; 3-7 ends 6; 3-8 ends 5; 4-5 ends 9; 4-6 ends 8; 4-7 ends 7; 4-8 ends 6 -> none matches -> drop."
bb9dd0ad,53,20,try-counter,,1,,,,s20:
bb9dd0ad,53,20,bail,stall-digit,,,1,,s20: forced deduction stalls: query-digit-unpinned.
bb9dd0ad,54,21,try-counter,,1,,,,s21:
bb9dd0ad,54,21,bail,guess-digit,1,,1,,s21: best guess at the digit level: take the smallest candidate of the most constrained query symbol -> assume J = 3 (guess).
bb9dd0ad,55,22,try-counter,,1,,,,s22:
bb9dd0ad,55,22,kill,onesenum,1,1,0,7 stated pair(s) actually match the target | pair enumeration incomplete vs stated domains,"s22: x != a-b: EQ1 ones: a ends B in {4,5}, b ends C in {4,5,6,7,8}, result ends D in {4,5,6,7,8,9}; 4-5 ends 9; 4-6 ends 8; 4-7 ends 7; 4-8 ends 6; 5-6 ends 9; 5-7 ends 8; 5-8 ends 7 -> none matches -> drop."
bb9dd0ad,56,23,try-counter,,1,,,,s23:
bb9dd0ad,56,23,bail,guess-die,1,,1,,s23: contradiction: every rule for x is eliminated. -> the J = 3 guess dies; exclude it.
bb9dd0ad,57,24,try-counter,,1,,,,s24:
bb9dd0ad,57,24,bail,assemble,1,,0,highest prior remaining is a*b not a+b,s24: refinement exhausted -> assemble the most constrained reading: y = a+b (highest prior remaining); C = 4 (smallest remaining candidate); D = 5 (smallest remaining candidate); H = 1 (smallest remaining candidate); I = 2 (smallest remaining candidate); J = 6 (smallest remaining candidate) (guess).
bb9dd0ad,58,,bail,best-guess-summary,1,,1,,Best guess: standard order; y = a+b; H=1 I=2 J=6 C=4.
bb9dd0ad,59,,query-compute,operands,1,,1,,"Query operands: ""} -> 12, ^/ -> 64."
bb9dd0ad,60,,query-compute,compute,1,1,,,Compute: 12 a+b 64 = 76.
bb9dd0ad,61,,encode,,0,,1,"digit 7 encodes as None per pins, line wrote '^'",Encode digit by digit: 7=^ 6=^ -> ^^.
bb9dd0ad,62,,boxed,,1,,,,\boxed{^^}
bb9dd0ad,64,,boxed,,1,,,,\boxed{^^}
be7a9eb1,5,,table-scan,,1,,1,,EQ1 '@&%] chars: 1=' 2=@ 3=& 4=% 5=] -> op & ; digits ' @ % ] ; RHS %:'? -> digits % : ' ?
be7a9eb1,6,,table-scan,,1,,1,,"EQ2 ][""]> chars: 1=] 2=[ 3="" 4=] 5=> -> op "" ; digits ] [ ] > ; RHS %? -> digits % ?"
be7a9eb1,7,,table-scan,,1,,1,,EQ3 %`\]> chars: 1=% 2=` 3=\ 4=] 5=> -> op \ ; digits % ` ] > ; RHS ]'? -> digits ] ' ?
be7a9eb1,8,,table-scan,query,1,,1,,Query ?]&[] chars: 1=? 2=] 3=& 4=[ 5=] -> op & ; digits ? ] [ ]
be7a9eb1,10,,union,digit-map,1,,1,,' -> A
